享骑押金一直不退,待回复,企业 投诉,W***,2019-11-3011:09,从2018年10月，申请的押金一直到现在都没退款，希望有关部门和领导帮帮忙。,,,
小区物业不管不问,待回复,城建 投诉,W***,2019-11-2808:37,2019年新买小区上海市闵行区华宁路1399弄88号，一家人除了使用中国移动号码还有中国电信号。中国移动全屋无信号！打电话需要跑出去。半夜打也一样。就此事向小区物业反应多次，不管不问，向10086，12345都打过电话投诉都不解决！中国移动说我们小区房子构造有问题，那么中国电信完全是正常的，为何就偏偏中国移动不行呢？一拖再拖，影响居民正常生活。,,,
上海市闵行区东兰路段氏龙虾实验小学对面消防，,待回复,环保 投诉,W***,2019-11-2109:28,两天前去该店就餐。油烟不能有效排出，消防设备不到位，厨房过于拥挤，安全隐患明显，望领导可以督促有关部门处理整改一下，规范下该餐饮环境。,,,
吴中路476号珠江建设工地拖欠农民工工资,待回复,就业 咨询,好***,2019-11-1916:06,朱书记您好，我一行三人10月11日从四川到闵行区吴中路476号珠江建设工地干点工，来之前就讲好9个小时一个工，做一天记一天的工，随时走随时结清账，但现在活儿干完了，公司也跟我们核对了工时，就只给了一张工时单，说公司现在没有钱，具体给钱时间也不确定，我们总共也就两万多块钱，这么大的工地两万块都没有吗？我们已经等了几天了，问公司就相互推诿，一会儿叫我们找这个人，一会儿又让找那个人，踢皮球，我们实在是等不起啊，马上都快过年了，我们还要去南京工地，恳请朱书记帮帮我们。,,,
移动集团太牛了，没有人能管得了他,待回复,企业 投诉,W***,2019-11-1915:57,朱书记，您好，10月份办了移动手机卡，并有一根100兆的宽带，现在说无法安装，移动公司浦江镇的主管王**说了无法安装，让我爱怎么投诉怎么投诉，投诉到移动10086，10080说让我耐心等待一直未处理，接着投诉到12345然后，移动就走形式主义，给我又派王可聪下边的安装师傅问我什么问题，老是搞这些形式主义，就装个宽带怎么这么费劲，希望书记重视能帮忙督促处理，还有这种形式主义太严重，处理问题就做做样子,,,
三石犀健身房虹梅店,待回复,文娱 求助,W***,2019-11-1614:50,尊敬的朱区长你好：我老婆原为澳力龙健身房挑战卡会员（一年打卡一百五十次即可退回年卡费用），后被三石犀健身房接手，现三石犀健身房拒不履行原本的健身挑战卡协议，说我们只有使用权，不是他们三石犀真正的会员。希望镇府还我们一个公道！,,,
一兆韦德阳明会所存在虚假销售行为,待回复,企业 投诉,W***,2019-11-1215:47,上海市闵行区报春路555号1/3楼(阳明国际会所) 诉求：请领导大人帮忙，换我们一个公道。现在母亲急需用钱，只希望把钱全额返还，我当时贷款办的，利息愿意自己承担。情况：去年七月，一兆韦德销售李**打电话告知我说因为他们内部员工违记用了我们的权限，使我们的原卡（当时剩余一年多有效期）不能退，转了（可证实此为虚假），现在给我们优惠续卡（两万零伍佰元）可以办十年卡了，当时我们有犹豫，他便并且告知我们在开卡前可以免费转让一次并且可以帮我们找到下家。现在新卡还未开卡，我们去门店，被门店告知，不能免费转让，也不能替我们找下家。,,,
机构跑路，恳请领导帮忙追回学费,待回复,教育 求助,s***,2019-10-2614:57,韦伯开心豆莘庄龙之梦店突然跑路，还有万余元学费血汗钱在他们手里，能否恳请领导帮忙追回？,,,
拖欠工资,待回复,就业 求助,y***,2019-10-2411:57,申述人母亲经某某在2019.7.1，经家政介绍到上海某文化传播有限公司工作，连续工作2个月（2019.7~2019.8），其中7月份的工资到账，8月份的工资（合计1625元）一直未收到。个人联系公司负责人未果。,,,
吴泾镇X鱼网吧抽烟人员过多,待回复,治安 投诉,W***,2019-10-2410:35,X鱼网咖龙吴路店每天里面抽烟人数超过十人以上，很大的安全隐患，且服务人员不管，无视禁烟标志，请随时监督，尤其晚上七点到十点最为严重。烟头随地乱扔，沙发都被烫到不在少数，极易引发火灾。,,,
求求领导管管宝宝每天惊醒,待回复,环保 求助,任***,2019-10-2013:56,您好，我这里是闵行区罗秀路1651弄，罗秀路龙里路十字路口。我家住在罗秀路上.边上的工地老是深夜施工或者早上施工，一开始是清晨4点多开始，到晚上8.9点，后来我报警了，但是还是6点多开始，晚上8点偶尔有，打擦边球，我刚生宝宝，晚上睡不好，早上天天被她们榔头敲醒，宝宝昨天感冒生病了，又被她们早上敲醒，现在宝宝6个月了本来醒来应该微笑的，但是每天早上要被他们敲醒是哭闹的，我报警很多次了，没用，求求你们领导管管好不好，我没有钱换房子啊，真的是没办法了啊,,,
小区停车问题,待回复,城建 投诉,W***,2019-10-1314:06,小区停车问题：业主委员会，居委会，物业。都无视小区停车问题，业主都说自己有固定停车位，保安还经常打电话让我挪车位给这些所谓的有固定停车位的业主，还出言恐吓，不挪车位不让进小区，完全没有管理的小区停车，也严重影响了我的个人生活，望能解决小区的停车问题上海市闵行区航东路255弄嘉丰新苑,,,
小区附近施工单位昼夜施工严重扰民,待回复,城建 投诉,W***,2019-10-0416:53,1.碧江路280弄附近工地，存在24小时施工现象，声音很大，严重影响居民休息。2.施工单位有夜间施工许可证，但办理施工许可证之间没有提前告知居民，居委会在居民谅解协议盖章，然后获得夜间施工许可证。3.请求施工单位在连续施工期间，妥善安排好附近居民。,,,
员工讨薪,待回复,就业 求助,加***,2019-09-1815:56,我是上海心本商贸的一名基层员工。 公司克扣18年19年的加班费不给。答应的13薪也没给。请书记帮忙解决。谢谢,,,
为什么投诉无回复呢？,待回复,交通 投诉,杨***,2019-09-1719:44,前面投诉哈喽顺丰车注册地在上海闵行区，投诉了这么长时间了，也不见回复，不知是什么原因？,,,
克扣加班费、不履行十三薪的发放,待回复,就业 咨询,X***,2019-09-1718:50,上海XX商贸有限公司工资不按时发放，强制制定一些制度，加班费未按劳动法依法发放，18年十三薪不履行发放,,,
员工讨薪,待回复,就业 求助,王***,2019-09-1618:58,书记您好：我是上海心本商贸有限公司的一名基层员工，公司克扣18年和19年的加班费不给，答应的十三薪也没兑现，请书记帮忙解决。谢谢,,,
小区到处乱收停车费,待回复,企业 投诉,W***,2019-09-1512:04,闵行区许经村老式小区出入口现在全部设置停车杆收费，包年两千块钱而且发票是小区物业开具的发票，最过分的是小区旁边的厂区还要收取停车费厂区员工车子必须要从小区出入口进出而且没有占用小区停车位，只是停在厂区门口,,,
鲁南路—浦星公路至汇舒段,待回复,城建 求助,单***,2019-09-0713:44,鲁南路上夜间车流声特大，特别是大型车夜间经过都会轰隆隆响，严重扰民！曾12345市民热线，给到的回复就是发个信息，让我自己去找业委会查看相关噪音符合标准的文件，我们也不懂，事实就是夜间大型车声音特大，希望得到领导重视，且回复，还有处理意见，欢迎实地考察,,,
投诉一个哈喽顺风车的问题怎就这么难呢？,待回复,交通 投诉,杨***,2019-08-3014:02,我大概在七月份左右坐了一次哈罗顺风车出行，然后平台有一个预付费是按没有拼车成功的费用收取，如果说拼车成功了，会返还给个人，但是我当天明明拼车成功，问这边平台打电话咨询说没有拼车的，后来投诉了很多，这边平台得多余的钱成功，我把这个问题反应给了上海12315，等了一个月之久还是没有回复，到今天也就是9月29号，我再次打12315回复说叫我打12319，可是打进去之后这个接线员工号是2309态度非常的不友好，后面又说要我报什么车牌号，从什么地方上车，什么地方下车等信息，我这么久了哪里记得住，接线员说没车牌号就不登记，领导这样的做法正确吗？希望有你们电话回复,,,
色情按摩店涉黄,待回复,治安 投诉,大***,2019-08-2322:26,"沁春路**号，**楼盘的2楼有个隐蔽的按摩店，已有2,3年了，涉及裸体按摩，甚至有卖淫嫖娼的活动，多次110举报，楼下有门禁，摄像头，每次当地派出所警车出警就在门口停留，楼上马上熄灯，下面入口的门也推不开了，警察拍两张照就走了，关两天门，就又开了，周边居民反应很大，希望区里能重视，公安队伍能尽到自己的职责，尽快整治，还市民一个良好良好的环境。希望无将举报人详细信息告知当地派出所，他们和涉黄经营者有联系，会把信息告诉经营者，骚扰举报人，切记。",,,
小区棋牌室！噪音污染！让人难以忍受,待回复,环保 投诉,蓝***,2019-08-1715:50,你好尊敬的书记位于闵行区浦江镇江文路201弄32号10*，天天喧闹嘈杂，人员络绎不绝，周围居民苦不堪言，该房屋属于居民住宅，但非法开设棋牌室，室内多台麻将机，该棋牌室以麻将形式进行赌博活动，参与赌博人员的交通工具停满门口道路，门厅，电梯口走道。环境非常恶劣，从棋牌室内传出来的麻将声、电话声、喧哗声以及浓烈的香烟味！严重影响到周围邻居的身心健康！上海市地方条列明确规定，居民住宅不可开设棋牌室等经营性场所，请书记关注并解决！谢谢,,,
丧事扰民 安全隐患,待回复,治安 求助,灯***,2019-08-0415:06,2019年7月27日 沪松公路565号水清年华臻景苑139单元门口 该单元住户私自在露天车位搭设灵堂治丧，起早贪黑吹拉弹唱哭丧也罢了，大家也理解包容了. 竟然在高温天气，在人来车往的车道上烧纸钱，旁边全是车辆植被居民楼，不能接受！文明现代城市应该文明规范化安全治丧，2019年8月4日早上11点 快递员送货时说楼里是不是起火了，整个楼道烟雾迷漫 呛的眼泪直流喘不过气，烟雾弥漫到室内 然后是有人由于雨天不能外出，在楼内烧纸钱. 这简直是将安全隐患大大增加，不顾别人的生活和生命. 与物业管理联系了 效果不佳 至少应该明令禁止社区内烧纸钱的高危行为！,,,
天喜嘉福璞缇客酒店不给发工资,待回复,就业 求助,(***,2019-07-2009:55,天喜嘉福璞缇客酒店不给发工资，从学校开宣讲会，中间有个第三方。也没签合同什么的，也不算试用期，没资格规定实习时间，凭什么离职不发工资，也不给办离职手续。酒店说签了合同？？？也不知道跟谁？反正不是跟学生签的，大家都没签。而且没有人有权利替我们学生签合同。从办公室听到中介每介绍一个实习生给酒店，都会给中介600块，提前离职就要从我们身上出还是干嘛的？？？我同学，我们一起来到上海的酒店实习，同一天离开，不是同一家酒店，凭什么人家酒店爽快的发了工资？？？？我是4.25离开的，到现在怎么处理也不知道，也不给办离职,,,
关于西湖苑小区部分业主私自占用公用道路停车位,待回复,城建 投诉,y***,2019-07-1414:12,尊敬的区委书记您好：    我是居住在闵行区西环路777弄小区业主，由于小区为老式小区，道路资源和停车资源有限，可以理解，但是小区内道路车位长期被部分业主私自占用，产生划地圈位情况，比如道路两次公共区域可以停放机动车，但是每一段路都有固定业主进行停放，导致其他车辆进入后无法停放，一旦停放部分业主就会告知此车位为私有车位不让停放。但是按照物权法，小区道路属于公共区域，道路可停放车辆位置为公共区域，应该遵守先来先停原则。不应放置“将军帽“。“破椅子”等障碍物阻扰别的业主停放车辆，该小区已经长期产生这种情况，希望物业，居委和业委会加强宣传贯彻，并及时制止这种行为的产生，还小区公共空间，谢谢,,,
闵行区沧源路（东川路-江川东路段）残破不堪,待回复,交通 建言,匿***,2019-06-2516:49,朱书记你好，我是闵行区沧源路588弄当代万国府小区业委会主任，也是一名航天人。我们小区门口的沧源路（东川路-江川东路段），经过周边广大业主的努力，及政府相关部门的执行，已经禁止通行大车。但是被碾压多年的道路早已残破不堪，啃啃洼洼。虽然通过市民热线表达述求后，同意今年11月开始大修道路。但是残破的路面严重影响居民的通行，业主都戏称这条马路被导弹轰炸过了。但是与之形成鲜明对比的是沧源路（剑川路-东川路），路面破损两周就立马进行了维修。我们希望政府也重视一下我们的交通环境。还有江川东路横泾桥，从17年入住开始，广大业主就反馈，超载大车肆无忌惮通行限重20吨桥梁。，夜晚震动声不能入眠。终于在不断的摧残下，大桥也扛不住了。19年5月，横泾桥被路政部门改为限重15吨，危桥E级。但是30-80吨超重的大车依旧肆无忌惮的通行于桥梁，修补一周的路面，即残破。,,,
关于居民楼下空气及噪音污染,待回复,环保 求助,单***,2019-06-1916:24,尊敬的领导：     您好！     对于江汉路200弄居民楼下噪音及空气污染简述如下：     起源：一村居委会为了给居民提供较好的场所，在小区内安置了休息座椅，将一楼的架空层非机动车库部分改建成了居民活动室（原本这小区的活动室现变更为滨浦三村物业）     过程：整个小区里面有四个这样的活动室，其中三个活动室是只做了一个小道进入活动室入口，小道两侧均为绿化（这样居民直接进入活动室不会在活动室门口休闲），而我家是将南边阳台及窗台下的绿化都改建成了平地，但是自从这后建的道路旁边加了休息座椅（卧室窗斜下方安置了休息座椅后）导致居民都在室外休息，将自己家凳椅搬到这边休息，晚上将凳椅搬到这活动室，导致目前的状况是室内放桌凳椅，室外休息聊天，抽烟，嗑瓜子等休闲娱乐，特别是冬天坐在阳台下的人会更多，每天的声音像菜市场一样。最主要的是居民经常性在楼下吸烟。家里衣服在阳台上晒，晚上回来收衣服发现衣服上都是烟味，而且居民不把烟头扔垃圾桶，随处扔，每天阳台下方都有很多烟头。     求助原因：以前家里就是夫妻两人，现家里有两位老人还有三岁宝宝来上海，本人又因为怀孕，身体状况不是非常好，就求助居委和三村物业帮助，经过多次交流居委及物业给的答案为（1、这个活动室及休息座椅是居委会、物业及业主三家定的，是随机抽的位置，不是想放哪里就放哪里的，定好的位置就不能再变 2、唯一给与帮助就是我们经常去劝居民声音小点，不要在那抽烟，但是人家在那抽烟我们也没办法 3、居民比较散不能每天都能说得到的，所以就多担待担待，我们给给与你及家人最好的安抚）经过多次交流还是没什么效果，有一次楼上小朋友扔下了塑料软管，我就跟居委会说一下子高空坠物就很容易伤到下面人，没人承认大家都要负责，居委会回答说这个我们一定很好的宣传高空抛物，但是责任我们是不负的，因为我们已经极力宣传和提醒了。我希望居委会和物业跟我们尽量协调一下，我希望的协调：是活动室和休息座椅都可以布置，但是要提前规划的一下位置1、休息座椅避开卧室窗台下，或不在居民楼下。 2、活动室尽量避免南边开门，因为南边为住宅的主要客厅及卧室功能房间，其实其他三个活动室布置还挺好的（一个北边，一个东面开小道做入口，一个南边开小道且两侧坐绿化），而我家从南边开小道也建议小道两侧做绿化，这样南边就不会很多人在外面休息，但是被拒绝了，遇到这样的情况我希望尽量领导给与我帮助,,,
江川街道东苑佳和园小区房产证办理,待回复,城建 求助,X***,2019-06-1219:32,尊敬的朱书记，您好！本人原房产于2010年由于煤卫合并，分得东苑佳和园小区房产一套。然而截止目前仍无法办理房产证。不知之后如何解决此事。还望书记能够指出解决方案。在此感谢！,,,
小区私开棋牌室电瓶车乱停扰民又堵路，无人管理,待回复,城建 求助,W***,2019-05-3013:40,位于闵行区七宝镇华夏茗苑小区内，由于居民楼内开了一家棋牌室，导致楼下电瓶车乱停乱放现象天天发生，业主回来的车被堵路中间，被剐蹭过几次。这个问题和物业反应，物业说管不了，还说我自己开车技术不到位，跟保安说，保安说他不是我这一家的保安，不管我这的电瓶车问题。跟居委反应，居委态度不明朗不作为。不知该向谁求助。,,,
七旬老人动迁安置于闵行6年后说房子不是老人的,待回复,城建 投诉,f***,2019-05-2414:43,事情缘由是开发商贴错门牌发错钥匙而起 老人13年由开放商委托物业带领进房的 现在开发商推卸责任不予解决时间长达6年 老人苦不堪言 望区政府领导帮助解决名生问题 万分感谢 地址：上海市闵行区汇延路199弄,,,
投靠类户籍迁移,待回复,政务 求助,P***,2019-05-0908:06,朱书记您好：很高兴能看到一个这样的平台，希望您能帮帮我。我老公是上海人，我是河南省平顶山市的，到今年，我已满足户口迁移条件，但在办理过程中，有一些问题比较疑惑。首先，关于失业证，上海莘庄派出所说必须要，我们家那边认为，工作在上海，而且交金，不算失业，这里感觉有点矛盾，为此，我近半月已经跑了好几次，都没办成，我该怎么办？其次，关于户籍地交金证明，2005年到2009年我是在平顶山交金的，在2013年办理养老金转移到上海，户籍地已无我的账号，故不能直接提供资料给我，我在闵行区社会保险中心调取了当时的资料，盖了上海章印，因为复印的，我户籍地章印不清楚，为什么不能用呢，这点我也比较疑惑，如果户籍地东西有问题，上海这边也不会盖章给我吧。因为两户籍地处理问题方式不同，我也不知道该怎么处理，请帮帮忙，我只是想转户口给自己保障啊……,,,
上海东桂职介绍所欺骗消费者,待回复,就业 投诉,上***,2019-04-2610:49,上海东桂职介绍所欺骗消费者，我们都是外来人口，来上海找工作，在闵行区这里的东桂职业介绍所里找工作，打算进英华达公司，职介所说进英华达要交钱，说进公司一个人要交一百体检费，三百管理费，他们说是公司要求这样收费。我们当时也没有多想就跟过去了，然后跟里面的人去体检了，然后去公司面试，到公司外面的时候，职介所的人说要在加二百八，说公司零时加的，我们也考虑了一下，想到过来找工作就都交了钱。没过半小时，说厂里今天招人招满了，让我们先回去，明天中午在去哪里，我们就回到上海东桂职介绍所旁边的宾馆休息。到晚上打电话说要在等两天，我们也都同意了，结果到那个时候又到电话说还要等两三天，我们外来人口没得地方住   天天住宾馆   住一个一两天还可以 让我们住上个一个礼拜 我们哪里住得起？  想请领导帮忙解决一下,,,
举报   上海成蹊信息科技,待回复,文娱 投诉,戒***,2019-04-2314:30,他们的公司地址在上海市闵行区漕宝路开发了一款类似街边的赌博机游戏，让人不停的充钱，几百元钱十几分钟就木有了，并且他们还打着幌子说不退钱，你去哪里举报都木有用，我同事充钱冲到名字都改成~再充钱就剁手，可见这样的游戏很坑人，希望相关领导指定相关负责人处理，谢谢,,,
拖欠我工钱，请求政府帮助，维权难,待回复,就业 求助,未***,2019-04-2216:16,尊敬的领导，我是一个安徽籍务工人员，在上海美好城市打工了七八年，去年十二月在纪王的一家工厂拿服装裁片回去加工，说好压一月结一月，对方收货后迟迟不给工钱至今，以有质量问题借口不给工钱，一件衣服26块钱的工钱，说有23件次品要扣我2300块，返工扣8百多，160件的工钱恶意克扣的都没了，还一直不给，希望能通过正规渠道维权，但是不知道如何是好，,,,
外地无房有积分居住证的小孩怎么上幼儿园,待回复,教育 咨询,B***,2019-04-1809:56,我有一对双胞胎，上海出生，两岁半了。今天才发现闵行区上幼儿园，外地户籍小孩除了居住证和父母积分外必须要有房子才能上公立幼儿园。并且只有闵行区这样要求，请问孩子只能上私立了吗？还是觉得我们没房的孩子只能搬离闵行区？这门槛一级一级的，但我们也是一样交税，并没有因为没房少交啊？,,,
关于小区超高额收取停车费问题投诉,待回复,交通 投诉,H***,2019-04-1516:46,您好，青山路中康公寓（属龙柏三村居委会物业管理）针对租客要求收取40元一天，即每月1200元的停车费！这个超上海市停车收费标准的收费请求政治。对于各个小区停车困难，区别于业主针对租户收多一点的停车费都能了解，哪怕三倍四倍，也无意义，但是对业主收100， 租户1200元，12倍！！！试问，上海哪个小区这样做的？连小区后们的一条小马路，此物业也做了闸口，以同样标准对租户收费，有听说过停马路边也要付1200元高昂停车费的吗？？？ 受各种单身限购外地限购政策，外来户口想在上海成为业主也难，我们也想买房成为业主啊，试问上海这么大个国际化都市，这么多外地人外国人汇集的大都市，就是通过过这种过分条款来排外吗？ 请领导对此小区停车收费标准给予整顿！,,,
闵行区光中路违章处理点反馈,待回复,交通 建言,Z***,2019-04-1014:27,闵行区光中路交通违章处理中心每天人满为患，处理交通违章要跑几次，而且要排一天队。是流程有问题还是人员配备太少呢？,,,
共享纸巾公司违约诈骗,待回复,金融 投诉,活***,2019-03-2713:34,上海禹木科技公司的初纸共享纸巾项目，我为陕西省合阳县加盟代理，从18年9月加盟后，10月份开始，公司便不能正常提现，公司开始以系统更新，市场问题等各种借口违反合同内容条款，导致项目无法进行，以至项目搁置流产，全国代理商利益受到极大损害，希望领导能关注此事，给全国受到损失的代理一个说法和处理结果！！！,,,
押金,待回复,企业 建言,海***,2019-03-2713:23,领导您好，我没有太多文化，只能简单叙述一下。二月的时候，我在网上找了一份工作。新桥绿地铂骊酒店二楼柏丽KTV，经过反复询问吃住押金等问题。三月份我来了上海，来上海应聘的时候，他让我交360块钱的押金，交完押金之后又以，你上班没有工作服，再买两套工作服，又让我交了1000块钱。等到上班了，我才知道这里是不包吃的，我身上没钱吃了将近五天馒头。我不知道该找谁帮助，法律又在哪里？,,,
金平路重复收停车费,待回复,交通 投诉,小***,2019-03-0211:01,金平路步行街停车收费，商家每年已经缴纳3600元年停车费，停车管理人员还每次都收客人的钱，实行重复收费提成的制度。诉求，严查非法收费。,,,
货车挂靠乱像谁来整治，百姓忍气被黑无人管。,待回复,企业 投诉,W***,2019-02-2217:31,货车挂靠高价收费，谁来管，一担挂靠其公司，乱收费不给还不行，一切费用都是他们说了算，货车车主没有发言权，因为车挂靠进去，说白了车就成他的了，所有证件都在他们手里，最坑的是卖车也卖不掉，最后只能低价卖给他们，苦了我们有的赌气直接当废铁卖了！到哪讲理，挂靠车辆公司真一本万利坑了太多人，我们出高价费用得不到高价的保障，挂靠公司为啥不查一下，太多无知的人被宰割，为啥车辆要挂靠，百姓挣容易吗，太无奈了。政府该管管一下了。,,,
享骑押金不退,待回复,企业 求助,H***,2019-02-1715:47,享骑押金不退，退了四个月也没退出来，请问政府，还管不管？还老百姓的血汗钱。,,,
享骑电单车押金不退还,待回复,企业 投诉,W***,2019-02-1616:21,本人于2018年10在闵行区宜山路租用享骑电单车，在享骑APP交了299元诚信金，由于路边的十几辆电单车都无法使用，就开始开始申请退还押金（享骑称其为诚信金），至今已3月有余，享骑方面客服联系不上，网络上有也很多网友反应此事，出来打工不易，但凡有钱也不会选择此交通方式，恳请书记帮忙，讨回属于我的诚信金，不枉该笔钱款的名称-诚信金。,,,
交通执法局可以在城市道路上随意拦截过往车辆吗,待回复,交通 咨询,吴***,2019-02-1215:06,朱书记你好！我是一名来自农村的孩子，在上海打拼多年后有了自己的第一辆汽车，在平常工作之余用来跑网约车贴补家用，后来交通执法人员联合交警部门进行查处说不合法我也就没有再跑了，最近我的一个老乡说现在的交通执法车在城市道路上随意对过往车辆进行截停且没有设置任何警示标志，我想问下领导这样的算是依法行政吗？还有就是我们的城市执法局执法时怎样是依法行政？希望领导给与解答谢谢！,,,
享骑押金,待回复,金融 投诉,执***,2019-02-1113:45,享骑押金维权能退吗？没人管吗？12315/12345都没用？,,,
享骑出行恶意克扣押金 无法退换,待回复,交通 求助,D***,2019-02-0310:49,享骑出行恶意克扣押金 我2018年11月6日申请退款至今未退还且客服态度冷漠一直在踢皮球 电话打不通恶意扣下押金,,,
享骑299押金恶意不退回,待回复,交通 求助,你***,2019-01-2913:35,于2018年12月5号申请退换享骑诚信金，至今未退还，客服电话一直打不通，一月六号咨询过上海市民服务热线，说是帮我问下，到现在也是没有结果，还望领导帮帮我，只是一个刚出门的实习生，299元对我而言还是挺多的,,,
讨工资,待回复,金融 咨询,W***,2019-01-2617:47,闵行区泥巴公社装饰今年突然倒闭，我们的人工工资及缴的一万元现金保证金至今没下落，恳请各位领导解决，梅陇派出所都有记录,,,
泥巴公社装饰设计有限公司一夜间跑路,待回复,就业 求助,W***,2019-01-2617:33,2018.5.17突然跑路，导致农民工工资无处可要，上有老下有小，这年可怎么过啊，师傅整天做在家里讨债，请领导帮忙做主。,,,
服务太差,待回复,政务 投诉,乐***,2019-01-2417:08,2019.年1.23日我带着孩子已刷卡进站，（在北桥地铁站，准备坐地铁）穿制服的高个子让我身上背的包检查，检查，检查就检查，她给我拿过去后，就不给我拿回来了，再怎么叫，都置之不理，一个坐在在那里，一个站着，连头也不回，我叫了不下5遍，最后还是我孩子过去拿的，我想大上海的服务态度就是这样的么！！！太差劲了，和人家日本，香港比比真是差的太远……这样的服务态度也能在窗口么？,,,
享骑不退押金,待回复,交通 投诉,1***,2019-01-1814:46,享骑已经4个月不退押金了，为何上海政府不管，如果上海政府不管，我就找北京各地区政府。帐号13657226780,,,
享骑共享车押金问题,待回复,金融 投诉,E***,2019-01-1609:02,领导 你好 我申请退押金已经四个月了 目前客服联系不上 还指望领导帮我们要回押金,,,
享骑软件迟迟不退诚信金,待回复,政务 投诉,1***,2019-01-1122:04,本人农村来到城市打拼，为了上下班方便，便注册了2个享骑出行软件的账户，并且各缴纳299诚信金，两个账号共598诚信金，于9月17号申请退回诚信金，官方表示最迟15日，但至今快80天了，还没有退回，账号分别为:王xx:1395662xxxx，朱xx:1865575xxxx，还望上海管辖内的领导能给予帮助，在此表示感谢！,,,
享骑电单车押金难退,待回复,交通 求助,邦***,2019-01-0916:50,     领导，您好，我是陕西省西安市一个普通市民，18年7月使用上海享骑电单车后，现在押金一直无法退回。18年7月3日我通过享骑APP软件转帐299元押金，使用该共享单车，9月23日申请退还押金，直至今天19年1月8日，一直在审核中，无法退回，中途我和享骑热线联系过很多次，每次都是正在退款，但迟迟收不到。和上海市闵行区12315也联系过，他们让我在上海消保网上反映，我照做了，但还是得不到结果。在网上查了一下，像我这样无法拿到押金的大有人在，希望领导能关注此事，希望广大用户能早日收到退款。谢谢！,,,
